Date,Time_hms,Year,DOY,TOD,Dolphin,Humpback,Minke ,Noise,Sampling_method,SST,SSS,Chl_0,Chl_15,Wind_speed,Tide_level
02/08/2021,11:59:00,2021,214,1159,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.24
23/09/2021,11:59:00,2021,266,1159,1,1,0,1,Duty cycle,22.54,35.55,0.026,0.022,6.3,0.99
16/10/2021,11:59:00,2021,289,1159,1,0,0,1,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,11:59:00,2022,59,1159,1,0,0,1,Duty cycle,27.38,35.43,0.037,0.044,1.61,2.28
20/03/2022,11:59:00,2022,79,1159,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,1.08
02/04/2022,11:59:00,2022,92,1159,1,0,0,1,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.29
01/05/2022,11:59:00,2022,121,1159,1,0,0,1,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.38
02/05/2022,11:59:00,2022,122,1159,1,0,0,1,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.14
03/05/2022,11:59:00,2022,123,1159,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,0.96
04/05/2022,11:59:00,2022,124,1159,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.83
05/05/2022,11:59:00,2022,125,1159,1,0,0,1,Duty cycle,25.79,34.65,0.041,0.041,4.05,0.78
01/06/2022,11:59:00,2022,152,1159,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,0.99
02/06/2022,11:59:00,2022,153,1159,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.85
02/06/2022,11:59:00,2022,153,1159,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.85
03/06/2022,11:59:00,2022,154,1159,0,0,0,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.75
04/06/2022,11:59:00,2022,155,1159,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.73
05/06/2022,11:59:00,2022,156,1159,0,0,0,1,Duty cycle,23.96,33.86,0.036,0.041,3.2,0.76
06/06/2022,11:59:00,2022,157,1159,0,0,0,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.89
07/06/2022,11:59:00,2022,158,1159,0,0,1,1,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.49
08/06/2022,11:59:00,2022,159,1159,0,0,1,1,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.37
09/06/2022,11:59:00,2022,160,1159,0,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.25
10/06/2022,11:59:00,2022,161,1159,0,0,0,0,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.11
11/06/2022,11:59:00,2022,162,1159,0,1,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,2.02
14/06/2022,11:59:00,2022,165,1159,1,1,1,1,Continuous,23.13,35.27,0.036,0.043,6.09,1.53
15/06/2022,11:59:00,2022,166,1159,1,1,1,1,Continuous,23.26,35.27,0.036,0.036,5.63,1.16
16/06/2022,11:59:00,2022,167,1159,1,1,1,1,Continuous,23.54,34.65,0.036,0.036,5.56,0.79
17/06/2022,11:59:00,2022,168,1159,1,1,1,1,Continuous,23.21,34.65,0.036,0.036,6.94,0.53
18/06/2022,11:59:00,2022,169,1159,0,1,1,1,Continuous,23.08,36.26,0.036,0.036,6.69,0.33
19/06/2022,11:59:00,2022,170,1159,1,1,1,1,Continuous,23.07,36.26,0.036,0.036,11.01,0.49
24/06/2022,11:59:00,2022,175,1159,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,1.82
25/06/2022,11:59:00,2022,176,1159,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.11
26/06/2022,11:59:00,2022,177,1159,0,1,1,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.17
27/06/2022,11:59:00,2022,178,1159,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.42
28/06/2022,11:59:00,2022,179,1159,0,1,0,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.32
29/06/2022,11:59:00,2022,180,1159,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.17
30/06/2022,11:59:00,2022,181,1159,0,1,0,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,1.01
01/07/2022,11:59:00,2022,182,1159,0,1,1,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.85
02/07/2022,11:59:00,2022,183,1159,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.73
03/07/2022,11:59:00,2022,184,1159,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.65
04/07/2022,11:59:00,2022,185,1159,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.64
06/07/2022,11:59:00,2022,187,1159,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.56
07/07/2022,11:59:00,2022,188,1159,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.43
08/07/2022,11:59:00,2022,189,1159,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.28
09/07/2022,11:59:00,2022,190,1159,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,1.12
01/08/2022,11:59:00,2022,213,1159,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.65
02/08/2022,11:59:00,2022,214,1159,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.61
01/09/2022,11:59:00,2022,244,1159,1,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,0.65
14/09/2022,11:59:00,2022,257,1159,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.71
22/10/2022,11:59:00,2022,295,1159,0,0,0,0,Duty cycle,22.35,32.28,0.02,0.018,6.14,1.99
01/12/2022,11:59:00,2022,335,1159,0,0,0,0,Duty cycle,25.56,36.49,0.022,0.019,15.26,0.95
08/02/2021,12:00:00,2021,39,1200,0,0,0,1,Continuous,27.17,35.18,0.044,0.04,6.33,2.22
01/05/2021,12:00:00,2021,121,1200,1,0,0,1,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,12:00:00,2021,122,1200,1,0,0,1,Duty cycle,25.22,34.34,0.047,0.033,10.44,0.7
03/05/2021,12:00:00,2021,123,1200,1,0,0,1,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.7
04/05/2021,12:00:00,2021,124,1200,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.43
05/05/2021,12:00:00,2021,125,1200,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.27
06/05/2021,12:00:00,2021,126,1200,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.14
01/05/2021,12:15:00,2021,121,1215,1,0,1,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,12:15:00,2021,122,1215,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,0.7
03/05/2021,12:15:00,2021,123,1215,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.73
04/05/2021,12:15:00,2021,124,1215,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.45
05/05/2021,12:15:00,2021,125,1215,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.29
06/05/2021,12:15:00,2021,126,1215,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.16
24/06/2021,12:29:00,2021,175,1229,1,1,1,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.67
25/06/2021,12:29:00,2021,176,1229,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.4
26/06/2021,12:29:00,2021,177,1229,0,1,1,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,1.07
27/06/2021,12:29:00,2021,178,1229,0,1,1,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.79
28/06/2021,12:29:00,2021,179,1229,0,1,0,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.62
29/06/2021,12:29:00,2021,180,1229,0,1,1,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.61
30/06/2021,12:29:00,2021,181,1229,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.66
01/07/2021,12:29:00,2021,182,1229,0,1,0,1,Duty cycle,22.95,34.57,0.024,0.027,8.24,0.63
02/07/2021,12:29:00,2021,183,1229,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.24
03/07/2021,12:29:00,2021,184,1229,0,1,1,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.48
04/07/2021,12:29:00,2021,185,1229,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.35
05/07/2021,12:29:00,2021,186,1229,0,1,0,1,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,12:29:00,2021,187,1229,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.9
07/07/2021,12:29:00,2021,188,1229,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,2.05
08/07/2021,12:29:00,2021,189,1229,0,1,1,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,1.45
09/07/2021,12:29:00,2021,190,1229,0,1,1,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.4
10/07/2021,12:29:00,2021,191,1229,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.3
11/07/2021,12:29:00,2021,192,1229,1,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,1.13
12/07/2021,12:29:00,2021,193,1229,0,1,0,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,0.95
13/07/2021,12:29:00,2021,194,1229,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.77
14/07/2021,12:29:00,2021,195,1229,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.64
16/07/2021,12:29:00,2021,197,1229,1,1,0,1,Duty cycle,22.74,34.29,0.022,0.024,5.23,0.67
01/08/2021,12:29:00,2021,213,1229,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.41
02/08/2021,12:29:00,2021,214,1229,0,1,1,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.26
23/09/2021,12:29:00,2021,266,1229,1,1,0,1,Duty cycle,22.54,35.55,0.026,0.022,6.3,1.19
16/10/2021,12:29:00,2021,289,1229,1,0,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,12:29:00,2022,59,1229,1,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,2.38
20/03/2022,12:29:00,2022,79,1229,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,1.32
02/04/2022,12:29:00,2022,92,1229,1,0,0,0,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.51
01/05/2022,12:29:00,2022,121,1229,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.55
02/05/2022,12:29:00,2022,122,1229,1,0,0,0,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.31
03/05/2022,12:29:00,2022,123,1229,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,1.11
04/05/2022,12:29:00,2022,124,1229,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,0.95
05/05/2022,12:29:00,2022,125,1229,1,0,0,1,Duty cycle,25.79,34.65,0.041,0.041,4.05,0.86
01/06/2022,12:29:00,2022,152,1229,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,1.12
02/06/2022,12:29:00,2022,153,1229,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.97
02/06/2022,12:29:00,2022,153,1229,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,0.97
03/06/2022,12:29:00,2022,154,1229,0,0,0,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.84
04/06/2022,12:29:00,2022,155,1229,0,0,1,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.78
05/06/2022,12:29:00,2022,156,1229,0,0,0,0,Duty cycle,23.96,33.86,0.036,0.041,3.2,0.78
06/06/2022,12:29:00,2022,157,1229,1,0,1,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,1.9
07/06/2022,12:29:00,2022,158,1229,0,1,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.53
08/06/2022,12:29:00,2022,159,1229,0,0,1,1,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.41
09/06/2022,12:29:00,2022,160,1229,0,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.29
10/06/2022,12:29:00,2022,161,1229,0,0,0,0,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.15
11/06/2022,12:29:00,2022,162,1229,0,1,0,0,Duty cycle,22.98,33.96,0.036,0.043,8.41,1.92
24/06/2022,12:29:00,2022,175,1229,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,1.73
25/06/2022,12:29:00,2022,176,1229,0,1,1,1,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.07
26/06/2022,12:29:00,2022,177,1229,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.12
27/06/2022,12:29:00,2022,178,1229,0,1,0,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,1.46
28/06/2022,12:29:00,2022,179,1229,0,1,1,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.4
29/06/2022,12:29:00,2022,180,1229,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.29
30/06/2022,12:29:00,2022,181,1229,1,1,0,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,1.14
01/07/2022,12:29:00,2022,182,1229,0,1,0,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,0.99
02/07/2022,12:29:00,2022,183,1229,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.85
03/07/2022,12:29:00,2022,184,1229,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.74
04/07/2022,12:29:00,2022,185,1229,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.69
06/07/2022,12:29:00,2022,187,1229,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.61
07/07/2022,12:29:00,2022,188,1229,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.46
08/07/2022,12:29:00,2022,189,1229,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.31
09/07/2022,12:29:00,2022,190,1229,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,1.15
01/08/2022,12:29:00,2022,213,1229,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.79
01/09/2022,12:29:00,2022,244,1229,0,1,0,0,Duty cycle,22.28,35.54,0.025,0.028,6.4,0.74
14/09/2022,12:29:00,2022,257,1229,0,1,0,0,Duty cycle,22.47,34.62,0.023,0.025,7.2,1.73
01/12/2022,12:29:00,2022,335,1229,0,0,0,0,Duty cycle,25.56,36.49,0.022,0.019,15.26,0.99
01/05/2021,12:30:00,2021,121,1230,1,0,1,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,12:30:00,2021,122,1230,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,0.72
03/05/2021,12:30:00,2021,123,1230,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.76
04/05/2021,12:30:00,2021,124,1230,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.47
05/05/2021,12:30:00,2021,125,1230,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.32
06/05/2021,12:30:00,2021,126,1230,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.19
01/05/2021,12:45:00,2021,121,1245,1,0,1,0,Duty cycle,25.08,34.34,0.047,0.033,8.85,NA
02/05/2021,12:45:00,2021,122,1245,1,0,0,0,Duty cycle,25.22,34.34,0.047,0.033,10.44,0.75
03/05/2021,12:45:00,2021,123,1245,1,0,0,0,Duty cycle,25.07,34.1,0.047,0.033,8.36,1.78
04/05/2021,12:45:00,2021,124,1245,1,0,0,0,Duty cycle,26.71,34.1,0.047,0.033,5.3,1.5
05/05/2021,12:45:00,2021,125,1245,1,0,0,1,Duty cycle,24.95,34.1,0.043,0.043,9.45,1.34
06/05/2021,12:45:00,2021,126,1245,1,0,0,0,Duty cycle,26.73,34.96,0.043,0.043,4.29,1.21
24/06/2021,12:59:00,2021,175,1259,1,1,1,1,Duty cycle,23.24,34.28,0.027,0.028,2.85,1.74
25/06/2021,12:59:00,2021,176,1259,0,1,0,0,Duty cycle,23.19,34.28,0.027,0.028,5.37,1.55
26/06/2021,12:59:00,2021,177,1259,0,1,0,0,Duty cycle,23.4,34.18,0.027,0.028,11.1,1.26
27/06/2021,12:59:00,2021,178,1259,0,1,1,0,Duty cycle,23.27,34.18,0.027,0.028,12.5,0.97
28/06/2021,12:59:00,2021,179,1259,0,1,1,0,Duty cycle,23.33,34.18,0.027,0.028,11.36,0.75
29/06/2021,12:59:00,2021,180,1259,0,1,0,0,Duty cycle,23.41,36.01,0.027,0.028,10.75,0.67
30/06/2021,12:59:00,2021,181,1259,0,1,0,0,Duty cycle,23.26,36.01,0.024,0.027,8.74,1.4
01/07/2021,12:59:00,2021,182,1259,0,1,0,1,Duty cycle,22.95,34.57,0.024,0.027,8.24,0.87
02/07/2021,12:59:00,2021,183,1259,0,1,0,0,Duty cycle,22.72,34.57,0.024,0.027,3.34,1.25
03/07/2021,12:59:00,2021,184,1259,0,1,0,0,Duty cycle,22.8,34.57,0.024,0.027,4.37,1.51
04/07/2021,12:59:00,2021,185,1259,0,1,0,0,Duty cycle,22.83,35.14,0.024,0.027,7.3,1.39
05/07/2021,12:59:00,2021,186,1259,0,1,0,0,Duty cycle,22.82,35.14,0.024,0.027,7.46,NA
06/07/2021,12:59:00,2021,187,1259,0,1,0,0,Duty cycle,23.02,33.3,0.024,0.027,7.95,1.81
07/07/2021,12:59:00,2021,188,1259,0,1,0,0,Duty cycle,22.87,33.3,0.019,0.027,7.2,2.01
08/07/2021,12:59:00,2021,189,1259,0,1,1,0,Duty cycle,22.72,33.3,0.019,0.027,6.71,2.14
09/07/2021,12:59:00,2021,190,1259,0,1,0,0,Duty cycle,22.51,34.49,0.019,0.027,8.01,1.46
10/07/2021,12:59:00,2021,191,1259,0,1,0,0,Duty cycle,22.42,34.49,0.019,0.027,8.63,1.4
11/07/2021,12:59:00,2021,192,1259,1,1,0,0,Duty cycle,22.58,34.49,0.019,0.027,9.14,1.27
12/07/2021,12:59:00,2021,193,1259,0,1,1,0,Duty cycle,22.6,34.49,0.019,0.027,8.74,1.11
13/07/2021,12:59:00,2021,194,1259,0,1,0,0,Duty cycle,22.96,34.49,0.019,0.027,5.31,0.92
14/07/2021,12:59:00,2021,195,1259,0,1,0,0,Duty cycle,22.99,34.29,0.022,0.024,9.79,0.76
16/07/2021,12:59:00,2021,197,1259,0,1,0,1,Duty cycle,22.74,34.29,0.022,0.024,5.23,0.55
01/08/2021,12:59:00,2021,213,1259,0,1,0,0,Duty cycle,21.32,35.23,0.037,0.022,5.88,1.42
02/08/2021,12:59:00,2021,214,1259,0,1,1,0,Duty cycle,21.32,35.23,0.037,0.022,4.74,1.28
23/09/2021,12:59:00,2021,266,1259,1,1,0,1,Duty cycle,22.54,35.55,0.026,0.022,6.3,1.38
16/10/2021,12:59:00,2021,289,1259,1,0,0,0,Duty cycle,23.38,35.89,0.022,0.024,5.46,NA
28/02/2022,12:59:00,2022,59,1259,1,0,0,0,Duty cycle,27.38,35.43,0.037,0.044,1.61,2.43
20/03/2022,12:59:00,2022,79,1259,1,0,0,1,Duty cycle,27.04,31.98,0.037,0.044,10.1,1.57
02/04/2022,12:59:00,2022,92,1259,1,0,0,1,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.72
02/04/2022,12:59:00,2022,92,1259,0,0,0,1,Duty cycle,26.93,34.77,0.019,0.04,9.27,1.72
01/05/2022,12:59:00,2022,121,1259,1,0,0,0,Duty cycle,25.77,33.88,0.038,0.025,8.69,1.7
02/05/2022,12:59:00,2022,122,1259,1,0,0,1,Duty cycle,25.69,33.88,0.038,0.025,6.43,1.47
03/05/2022,12:59:00,2022,123,1259,1,0,0,0,Duty cycle,25.76,34.65,0.038,0.025,9.11,1.26
04/05/2022,12:59:00,2022,124,1259,1,0,0,0,Duty cycle,25.8,34.65,0.041,0.041,6.01,1.08
05/05/2022,12:59:00,2022,125,1259,1,0,0,0,Duty cycle,25.79,34.65,0.041,0.041,4.05,0.95
01/06/2022,12:59:00,2022,152,1259,0,1,0,0,Duty cycle,24.11,34.03,0.036,0.041,4.2,1.25
02/06/2022,12:59:00,2022,153,1259,0,1,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,1.09
02/06/2022,12:59:00,2022,153,1259,0,0,0,0,Duty cycle,24.05,34.03,0.036,0.041,5.86,1.09
03/06/2022,12:59:00,2022,154,1259,0,0,1,0,Duty cycle,23.8,34.45,0.036,0.041,4.63,0.95
04/06/2022,12:59:00,2022,155,1259,0,0,0,1,Duty cycle,23.88,34.45,0.036,0.041,7.46,0.85
05/06/2022,12:59:00,2022,156,1259,0,0,0,1,Duty cycle,23.96,33.86,0.036,0.041,3.2,0.81
06/06/2022,12:59:00,2022,157,1259,0,0,1,0,Duty cycle,23.9,33.86,0.036,0.041,6.97,0.84
07/06/2022,12:59:00,2022,158,1259,0,0,1,0,Duty cycle,23.79,33.86,0.036,0.041,4.76,1.57
08/06/2022,12:59:00,2022,159,1259,0,0,0,1,Duty cycle,23.77,33.96,0.036,0.043,11.06,1.45
09/06/2022,12:59:00,2022,160,1259,0,1,0,0,Duty cycle,23.18,33.96,0.036,0.043,6.08,1.33
10/06/2022,12:59:00,2022,161,1259,0,0,1,0,Duty cycle,23.07,33.96,0.036,0.043,7.37,1.2
11/06/2022,12:59:00,2022,162,1259,0,1,1,1,Duty cycle,22.98,33.96,0.036,0.043,8.41,1.79
24/06/2022,12:59:00,2022,175,1259,0,1,0,0,Duty cycle,23.07,35.59,0.032,0.036,4.91,1.61
25/06/2022,12:59:00,2022,176,1259,0,1,0,0,Duty cycle,22.98,35.59,0.032,0.036,6.59,1.02
26/06/2022,12:59:00,2022,177,1259,0,1,0,0,Duty cycle,22.84,34.35,0.032,0.036,9.72,1.07
27/06/2022,12:59:00,2022,178,1259,0,1,1,0,Duty cycle,22.86,34.35,0.032,0.036,7.2,2.16
28/06/2022,12:59:00,2022,179,1259,0,1,1,0,Duty cycle,22.68,34.35,0.032,0.036,13.37,1.45
29/06/2022,12:59:00,2022,180,1259,0,1,1,0,Duty cycle,22.75,34.35,0.025,0.036,9.41,1.38
30/06/2022,12:59:00,2022,181,1259,0,1,1,0,Duty cycle,22.72,34.35,0.025,0.036,6.51,1.26
01/07/2022,12:59:00,2022,182,1259,0,1,1,0,Duty cycle,22.66,35.06,0.025,0.036,5.92,1.12
02/07/2022,12:59:00,2022,183,1259,0,1,0,0,Duty cycle,22.59,35.06,0.025,0.036,7.2,0.98
03/07/2022,12:59:00,2022,184,1259,0,1,0,0,Duty cycle,22.58,35.06,0.025,0.036,7.89,0.85
04/07/2022,12:59:00,2022,185,1259,0,1,0,1,Duty cycle,22.55,34.79,0.025,0.036,9.28,0.77
06/07/2022,12:59:00,2022,187,1259,0,1,1,0,Duty cycle,22.36,33.21,0.016,0.032,7.97,1.64
07/07/2022,12:59:00,2022,188,1259,0,1,1,0,Duty cycle,22.4,33.21,0.016,0.032,6.36,1.5
08/07/2022,12:59:00,2022,189,1259,0,1,1,0,Duty cycle,22.32,33.21,0.016,0.032,4.5,1.35
09/07/2022,12:59:00,2022,190,1259,0,1,1,0,Duty cycle,22.07,35.63,0.016,0.032,7.72,1.19
01/08/2022,12:59:00,2022,213,1259,0,1,0,0,Duty cycle,21.8,33.42,0.037,0.016,5.5,0.95
02/08/2022,12:59:00,2022,214,1259,0,1,0,0,Duty cycle,21.81,33.42,0.037,0.016,5.74,0.83
